basomrade;name;year;Befolkning Total
3610160;Rotebro industriomr;2011;
3610160;Rotebro industriomr;2012;
3610160;Rotebro industriomr;2013;
3610160;Rotebro industriomr;2014;
3610160;Rotebro industriomr;2015;
3610160;Rotebro industriomr;2016;
3610160;Rotebro industriomr;2017;
3610190;Breddens industriomr;2000;
3610190;Breddens industriomr;2001;
3610190;Breddens industriomr;2002;
3610190;Breddens industriomr;2003;
3610190;Breddens industriomr;2004;
3610190;Breddens industriomr;2005;
3610190;Breddens industriomr;2006;
3610190;Breddens industriomr;2007;
3610190;Breddens industriomr;2008;
3610190;Breddens industriomr;2009;
3610190;Breddens industriomr;2010;
3610190;Breddens industriomr;2011;
3610190;Breddens industriomr;2012;
3610190;Breddens industriomr;2013;
3610190;Breddens industriomr;2014;
3610190;Breddens industriomr;2015;
3610190;Breddens industriomr;2016;
3610520;Häggviks industriomr;2000;
3610520;Häggviks industriomr;2001;
3610520;Häggviks industriomr;2002;
3610520;Häggviks industriomr;2003;
3610520;Häggviks industriomr;2004;
3610520;Häggviks industriomr;2005;
3610520;Häggviks industriomr;2006;
3610520;Häggviks industriomr;2007;
3610520;Häggviks industriomr;2008;
3610520;Häggviks industriomr;2009;
3610520;Häggviks industriomr;2010;
3610520;Häggviks industriomr;2011;
3610520;Häggviks industriomr;2012;
3610520;Häggviks industriomr;2013;
3610520;Häggviks industriomr;2014;
3610520;Häggviks industriomr;2015;
3610520;Häggviks industriomr;2016;
3610520;Häggviks industriomr;2017;
3610790;Kronåsens arbetsomr;2005;
3610790;Kronåsens arbetsomr;2006;
3610790;Kronåsens arbetsomr;2007;
3610790;Kronåsens arbetsomr;2008;
3610790;Kronåsens arbetsomr;2009;
3610790;Kronåsens arbetsomr;2013;
3610790;Kronåsens arbetsomr;2014;
3610790;Kronåsens arbetsomr;2015;
3610790;Kronåsens arbetsomr;2016;
3610790;Kronåsens arbetsomr;2017;
3610952;Västra Silverdal;2000;
3610952;Västra Silverdal;2001;
3610952;Västra Silverdal;2002;
3610952;Västra Silverdal;2003;
3610952;Västra Silverdal;2004;
3610952;Västra Silverdal;2005;
3610952;Västra Silverdal;2006;
3610952;Västra Silverdal;2007;
3610952;Västra Silverdal;2008;
3610952;Västra Silverdal;2009;
3610952;Västra Silverdal;2010;
3610952;Västra Silverdal;2011;
3610952;Västra Silverdal;2014;
3610952;Västra Silverdal;2015;
3610952;Västra Silverdal;2016;
3610952;Västra Silverdal;2017;
3710010;Solna Strand;2010;
3710010;Solna Strand;2011;
3710010;Solna Strand;2013;
3710010;Solna Strand;2016;
3710010;Vreten;2000;
3710010;Vreten;2001;
3710010;Vreten;2002;
3710010;Vreten;2003;
3710010;Vreten;2004;
3710010;Vreten;2005;
3710010;Vreten;2006;
3710010;Vreten;2007;
3710010;Vreten;2008;
3710010;Vreten;2009;
3710111;Järvafältet;2010;
3710111;Järvafältet;2011;
3710111;Järvafältet;2012;
3710111;Järvafältet;2013;
3710111;Järvafältet;2014;
3710111;Järvafältet;2015;
3710111;Järvafältet;2016;
3710111;Järvafältet;2017;
3710112;Järvastaden norra;2010;
3710112;Järvastaden norra;2011;
3710142;Signalen;2000;
3710142;Signalen;2001;
3710142;Signalen;2002;
3710142;Signalen;2003;
3710142;Signalen;2004;
3710142;Signalen;2005;
3710142;Signalen;2006;
3710142;Signalen;2007;
3710142;Signalen;2008;
3710142;Signalen;2009;
3710142;Ulriksdals IP;2010;
3710142;Ulriksdals IP;2011;
3710142;Ulriksdals IP;2012;
3710142;Ulriksdals IP;2013;
3710142;Ulriksdals IP;2014;
3710142;Ulriksdals IP;2015;
3710142;Ulriksdals IP;2016;
3710142;Ulriksdals IP;2017;
3710150;Bangården;2000;
3710150;Bangården;2001;
3710150;Bangården;2002;
3710150;Bangården;2003;
3710150;Bangården;2004;
3710150;Bangården;2005;
3710150;Bangården;2009;
3710151;Bangården;2017;
3710152;Nationalarenan;2010;
3710152;Nationalarenan;2011;
3710152;Nationalarenan;2012;
3710152;Nationalarenan;2013;
3710191;Järva Krog norra;2000;
3710191;Järva Krog norra;2001;
3710191;Järva Krog norra;2003;
3710191;Järva Krog norra;2004;
3710191;Järva Krog norra;2005;
3710191;Järva Krog norra;2006;
3710191;Järva Krog norra;2007;
3710191;Järva Krog norra;2008;
3710191;Järva Krog norra;2009;
3710581;Pampas marina;2010;
3710590;Karlbergs Slott;2017;
3720612;Stora Frösunda;2010;
3720612;Stora Frösunda;2011;
3720612;Stora Frösunda;2012;
3720612;Stora Frösunda;2013;
3720612;Stora Frösunda;2014;
3720612;Stora Frösunda;2015;
3720612;Stora Frösunda;2016;
3720612;Stora Frösunda;2017;
3720640;Hagalunds industriomr;2003;
3720640;Hagalunds industriomr;2004;
3720640;Hagalunds industriomr;2005;
3720640;Hagalunds industriomr;2006;
3720640;Hagalunds industriomr;2008;
3720720;Filmstaden;2000;
3720720;Filmstaden;2001;
3720720;Filmstaden;2002;
3720742;Råsundastadion;2010;
3720742;Råsundastadion;2011;
3720742;Råsundastadion;2012;
3720742;Råsundastadion;2013;
3720742;Råsundastadion;2014;
3720742;Råsundastadion;2015;
3720742;Råsundastadion;2016;
3720742;Råsundastadion;2017;
3810620;Hallonbergens arbetsomr;2000;
3810620;Hallonbergens arbetsomr;2001;
3810620;Hallonbergens arbetsomr;2002;
3810620;Hallonbergens arbetsomr;2003;
3810620;Hallonbergens arbetsomr;2004;
3810620;Hallonbergens arbetsomr;2005;
3810620;Hallonbergens arbetsomr;2006;
3810620;Hallonbergens arbetsomr;2007;
3810620;Hallonbergens arbetsomr;2008;
3810620;Hallonbergens arbetsområde;2010;
3810620;Hallonbergens arbetsområde;2011;
3810620;Hallonbergens arbetsområde;2012;
3810620;Hallonbergens arbetsområde;2013;
3810620;Hallonbergens arbetsområde;2014;
3810620;Hallonbergens arbetsområde;2015;
3810620;Hallonbergens arbetsområde;2016;
3810620;Hallonbergens arbetsområde;2017;
3810730;Rissne södra arbetsomr;2000;
3810730;Rissne södra arbetsomr;2001;
3810730;Rissne södra arbetsomr;2002;
3810730;Rissne södra arbetsomr;2003;
3810730;Rissne södra arbetsomr;2004;
3810730;Rissne södra arbetsomr;2005;
3810730;Rissne södra arbetsomr;2006;
3810730;Rissne södra arbetsomr;2007;
3810730;Rissne södra arbetsomr;2008;
3810730;Rissne södra arbetsomr;2009;
3810730;Rissne södra arbetsområde;2010;
3810730;Rissne södra arbetsområde;2011;
3810730;Rissne södra arbetsområde;2012;
3810730;Rissne södra arbetsområde;2013;
3810730;Rissne södra arbetsområde;2014;
3810730;Rissne södra arbetsområde;2015;
3810730;Rissne södra arbetsområde;2016;
3810822;Stora Ursvik;2000;
3810822;Stora Ursvik;2001;
3810822;Stora Ursvik;2002;
3810822;Stora Ursvik;2003;
3810822;Stora Ursvik;2004;
3810822;Stora Ursvik;2005;
3810822;Stora Ursvik;2006;
3810823;Kymlinge;2010;
3810823;Kymlinge;2011;
3810823;Kymlinge;2012;
3810823;Kymlinge;2013;
3810823;Kymlinge;2014;
3810823;Kymlinge;2015;
3810823;Kymlinge;2016;
3810823;Kymlinge;2017;
3910150;Nytorp;2000;
3910150;Nytorp;2001;
3910150;Nytorp;2002;
3910150;Nytorp;2003;
3910150;Nytorp;2004;
3910150;Nytorp;2005;
3910150;Nytorp;2006;
3910150;Nytorp;2007;
3910150;Nytorp;2008;
3910150;Nytorp;2009;
3910150;Nytorp;2010;
3910150;Nytorp;2011;
3910150;Nytorp;2012;
3910150;Nytorp;2013;
3910150;Nytorp;2014;
3910150;Nytorp;2015;
3910180;Bergtorps industriomr;2000;
3910180;Bergtorps industriomr;2001;
3910180;Bergtorps industriomr;2002;
3910180;Bergtorps industriomr;2003;
3910180;Bergtorps industriomr;2004;
3910180;Bergtorps industriomr;2005;
3910180;Bergtorps industriomr;2006;
3910180;Bergtorps industriomr;2007;
3910180;Bergtorps industriomr;2008;
3910180;Bergtorps industriomr;2009;
3910180;Bergtorps industriomr;2010;
3910180;Bergtorps industriomr;2011;
3910180;Bergtorps industriomr;2012;
3910180;Bergtorps industriomr;2013;
3910180;Bergtorps industriomr;2014;
3910180;Bergtorps industriomr;2015;
3910180;Bergtorps industriomr;2016;
3910180;Bergtorps industriomr;2017;
3910250;Åkerby industriomr;2002;
3910250;Åkerby industriomr;2005;
3910250;Åkerby industriomr;2006;
3910260;Norra Bergtorp;2000;
3910260;Norra Bergtorp;2001;
3910260;Norra Bergtorp;2002;
3910260;Norra Bergtorp;2003;
3910260;Norra Bergtorp;2004;
3910260;Norra Bergtorp;2005;
3910260;Norra Bergtorp;2006;
3910260;Norra Bergtorp;2007;
3910260;Norra Bergtorp;2008;
3910260;Norra Bergtorp;2009;
3910260;Norra Bergtorp;2010;
3910260;Norra Bergtorp;2011;
3910260;Norra Bergtorp;2012;
3910260;Norra Bergtorp;2013;
3910260;Norra Bergtorp;2014;
3910260;Norra Bergtorp;2015;
3910260;Norra Bergtorp;2017;
3910360;Viggbyholms industriomr;2000;
3910360;Viggbyholms industriomr;2004;
3910360;Viggbyholms industriomr;2005;
3910360;Viggbyholms industriomr;2006;
3910360;Viggbyholms industriomr;2007;
3910360;Viggbyholms industriomr;2008;
3910360;Viggbyholms industriomr;2009;
3910360;Viggbyholms industriomr;2010;
3910430;Arninge arbetsomr;2000;
3910430;Arninge arbetsomr;2001;
3910430;Arninge arbetsomr;2003;
3910430;Arninge arbetsomr;2004;
3910430;Arninge arbetsomr;2005;
3910430;Arninge arbetsomr;2006;
3910430;Arninge arbetsomr;2007;
3910430;Arninge arbetsomr;2008;
3910430;Arninge arbetsomr;2009;
3910430;Arninge arbetsområde;2010;
3910462;Arninge arbetsomr södra;2000;
3910462;Arninge arbetsomr södra;2001;
3910462;Arninge arbetsomr södra;2002;
3910462;Arninge arbetsomr södra;2003;
3910462;Arninge arbetsomr södra;2004;
3910462;Arninge arbetsomr södra;2005;
3910462;Arninge arbetsomr södra;2006;
3910462;Arninge arbetsomr södra;2007;
3910462;Arninge arbetsomr södra;2008;
3910462;Arninge arbetsomr södra;2009;
3910462;Arninge arbetsomr södra;2010;
3910462;Arninge arbetsomr södra;2011;
3910462;Arninge arbetsomr södra;2012;
3910462;Arninge arbetsomr södra;2013;
3910462;Arninge arbetsomr södra;2014;
3910462;Arninge arbetsomr södra;2015;
3910462;Arninge arbetsomr södra;2016;
3910462;Arninge arbetsomr södra;2017;
3910464;Arninge arbetsomr norra;2010;
3910464;Arninge arbetsomr norra;2011;
3910464;Arninge arbetsomr norra;2012;
3910464;Arninge arbetsomr norra;2013;
3910464;Arninge arbetsomr norra;2014;
4010210;Jursta;2011;
4010220;Nygård;2000;
4010220;Nygård;2001;
4010220;Nygård;2002;
4010220;Nygård;2003;
4010220;Nygård;2004;
4010220;Nygård;2005;
4010220;Nygård;2006;
4010220;Nygård;2007;
4010220;Nygård;2008;
4010220;Nygård;2009;
4010220;Nygård;2010;
4010220;Nygård;2011;
4010220;Nygård;2012;
4010220;Nygård;2013;
4010220;Nygård;2014;
4010220;Nygård;2015;
4010220;Nygård;2016;
4010220;Nygård;2017;
4070140;Norrboda;2000;
4070140;Norrboda;2001;
4070220;Brunna industriomr;2000;
4070220;Brunna industriomr;2001;
4070220;Brunna industriomr;2002;
4070220;Brunna industriomr;2003;
4122320;Väsby industriomr;2000;
4122320;Väsby industriomr;2001;
4122320;Väsby industriomr;2002;
4122320;Väsby industriomr;2003;
4122320;Väsby industriomr;2004;
4122320;Väsby industriomr;2005;
4122320;Väsby industriomr;2006;
4122320;Väsby industriomr;2007;
4122320;Väsby industriomr;2008;
4122320;Väsby industriomr;2009;
4122320;Väsby industriomr;2010;
4122450;Smedby industriomr;2000;
4122450;Smedby industriomr;2001;
4122450;Smedby industriomr;2002;
4122450;Smedby industriomr;2003;
4122450;Smedby industriomr;2004;
4122450;Smedby industriomr;2005;
4122450;Smedby industriomr;2006;
4122450;Smedby industriomr;2007;
4122450;Smedby industriomr;2008;
4122450;Smedby industriomr;2009;
4122450;Smedby industriomr;2010;
4122450;Smedby industriomr;2011;
4122450;Smedby industriomr;2012;
4122450;Smedby industriomr;2013;
4122450;Smedby industriomr;2014;
4122450;Smedby industriomr;2015;
4122450;Smedby industriomr;2016;
4122450;Smedby industriomr;2017;
4133340;Bollstanäs industriomr;2012;
4133340;Bollstanäs industriomr;2013;
4133340;Bollstanäs industriomr;2014;
4133340;Bollstanäs industriomr;2015;
4133340;Bollstanäs industriomr;2016;
4133340;Bollstanäs industriomr;2017;
4311444;Edholma;2008;
4311722;Skogsö;2000;
4311722;Skogsö;2001;
4311722;Skogsö;2002;
4311722;Skogsö;2003;
4311722;Skogsö;2004;
4311722;Skogsö;2005;
4311722;Skogsö;2006;
4311722;Skogsö;2007;
4311722;Skogsö;2008;
4311722;Skogsö;2009;
4311722;Skogsö;2011;
4311722;Skogsö;2012;
4311722;Skogsö;2013;
4311722;Skogsö;2014;
4311722;Skogsö;2015;
4311722;Skogsö;2016;
4311722;Skogsö;2017;
4451210;Runö industriomr;2000;
4451210;Runö industriomr;2001;
4451210;Runö industriomr;2002;
4451210;Runö industriomr;2007;
4451210;Runö industriomr;2008;
4451210;Runö industriomr;2012;
5110140;Eriksbergs industriomr;2000;
5110140;Eriksbergs industriomr;2001;
5110140;Eriksbergs industriomr;2002;
5110140;Eriksbergs industriomr;2003;
5110140;Eriksbergs industriomr;2006;
5110140;Eriksbergs industriomr;2007;
5110140;Eriksbergs industriomr;2010;
5110140;Eriksbergs industriomr;2011;
5110330;Norra Fittja;2000;
5110330;Norra Fittja;2001;
5110330;Norra Fittja;2002;
5110330;Norra Fittja;2003;
5110330;Norra Fittja;2004;
5110330;Norra Fittja;2005;
5110330;Norra Fittja;2006;
5110330;Norra Fittja;2007;
5110330;Norra Fittja;2008;
5110330;Norra Fittja;2009;
5110330;Norra Fittja;2010;
5110330;Norra Fittja;2011;
5110330;Norra Fittja;2015;
5110330;Norra Fittja;2017;
5110440;Fittja industriomr;2000;
5110440;Fittja industriomr;2001;
5110440;Fittja industriomr;2002;
5140720;Tullinge hantverksby;2000;
5140720;Tullinge hantverksby;2001;
5140720;Tullinge hantverksby;2002;
5140720;Tullinge hantverksby;2003;
5140720;Tullinge hantverksby;2004;
5140720;Tullinge hantverksby;2005;
5140720;Tullinge hantverksby;2006;
5140720;Tullinge hantverksby;2007;
5140720;Tullinge hantverksby;2008;
5140720;Tullinge hantverksby;2009;
5140720;Tullinge hantverksby;2010;
5140720;Tullinge hantverksby;2011;
5140720;Tullinge hantverksby;2012;
5140720;Tullinge hantverksby;2013;
5140720;Tullinge hantverksby;2014;
5140720;Tullinge hantverksby;2015;
5140720;Tullinge hantverksby;2016;
5140720;Tullinge hantverksby;2017;
5211452;Kvarntorp V;2010;
5211452;Kvarntorp V;2011;
5211452;Kvarntorp V;2012;
5211452;Kvarntorp V;2013;
5231000;Nåttarö;2005;
5231000;Nåttarö;2007;
5231000;Nåttarö;2008;
5231000;Nåttarö;2009;
5231000;Nåttarö;2010;
5231000;Nåttarö;2017;
5310930;Storängens arbetsomr;2000;
5330120;Vårby arbetsomr;2001;
5330120;Vårby arbetsomr;2002;
5330120;Vårby arbetsomr;2003;
5330120;Vårby arbetsomr;2004;
5330120;Vårby arbetsomr;2005;
5330120;Vårby arbetsomr;2006;
5330120;Vårby arbetsomr;2009;
5330120;Vårby arbetsomr;2010;
5330120;Vårby arbetsomr;2012;
5330120;Vårby arbetsomr;2013;
5330120;Vårby arbetsomr;2014;
5330120;Vårby arbetsomr;2015;
5330120;Vårby arbetsomr;2016;
5330120;Vårby arbetsomr;2017;
5330350;Kungens Kurva N;2000;
5330350;Kungens Kurva N;2001;
5330350;Kungens Kurva N;2002;
5330350;Kungens Kurva N;2003;
5330350;Kungens Kurva N;2004;
5330350;Kungens Kurva N;2005;
5330350;Kungens Kurva N;2006;
5330350;Kungens Kurva N;2007;
5330360;Kungens Kurva S;2000;
5330360;Kungens Kurva S;2001;
5330360;Kungens Kurva S;2002;
5330360;Kungens Kurva S;2003;
5330360;Kungens Kurva S;2004;
5330360;Kungens Kurva S;2005;
5330360;Kungens Kurva S;2006;
5330360;Kungens Kurva S;2007;
5330360;Kungens Kurva S;2008;
5330360;Kungens Kurva S;2009;
5340650;Huddinge Sjukhus;2007;
5340650;Huddinge Sjukhus;2008;
5340650;Huddinge Sjukhus;2009;
5340650;Huddinge Sjukhus;2010;
5340650;Huddinge Sjukhus;2011;
5340650;Huddinge Sjukhus;2012;
5340650;Huddinge Sjukhus;2013;
5340650;Huddinge Sjukhus;2014;
5340650;Huddinge Sjukhus;2015;
5340650;Huddinge Sjukhus;2016;
5340660;Forskarparken;2000;
5340660;Forskarparken;2001;
5340660;Forskarparken;2002;
5340660;Forskarparken;2003;
5340660;Forskarparken;2004;
5340660;Forskarparken;2005;
5340660;Forskarparken;2006;
5340660;Forskarparken;2007;
5340660;Forskarparken;2008;
5340660;Forskarparken;2009;
5340660;Forskarparken;2010;
5340660;Forskarparken;2011;
5340660;Forskarparken;2012;
5340660;Forskarparken;2013;
5340660;Forskarparken;2014;
5340660;Forskarparken;2015;
5340660;Forskarparken;2016;
5340720;Flemingsbergs arbetsomr;2000;
5340720;Flemingsbergs arbetsomr;2001;
5340720;Flemingsbergs arbetsomr;2002;
5340720;Flemingsbergs arbetsomr;2003;
5340720;Flemingsbergs arbetsomr;2004;
5340720;Flemingsbergs arbetsomr;2005;
5340720;Flemingsbergs arbetsomr;2006;
5340720;Flemingsbergs arbetsomr;2007;
5340720;Flemingsbergs arbetsomr;2008;
5340720;Flemingsbergs arbetsomr;2009;
5340720;Flemingsbergs arbetsomr;2010;
5340720;Flemingsbergs arbetsomr;2012;
5340720;Flemingsbergs arbetsomr;2014;
5340740;Polishuset;2000;
5340740;Polishuset;2001;
5340740;Polishuset;2002;
5340740;Polishuset;2003;
5340740;Polishuset;2004;
5340740;Polishuset;2005;
5340740;Polishuset;2006;
5340740;Polishuset;2007;
5340740;Polishuset;2008;
5340740;Polishuset;2009;
5340740;Polishuset;2010;
5340740;Polishuset;2011;
5340740;Polishuset;2012;
5340740;Polishuset;2013;
5340740;Polishuset;2014;
5340740;Polishuset;2015;
5340750;Flemingsbergs glesbygd;2000;
5340750;Flemingsbergs glesbygd;2001;
5411310;Nyckelviken;2000;
5411310;Nyckelviken;2001;
5411310;Nyckelviken;2002;
5411310;Nyckelviken;2003;
5411310;Nyckelviken;2006;
5411310;Nyckelviken;2007;
5411310;Nyckelviken;2008;
5411310;Nyckelviken;2009;
5411310;Nyckelviken;2010;
5411310;Nyckelviken;2011;
5411310;Nyckelviken;2012;
5411310;Nyckelviken;2013;
5411310;Nyckelviken;2014;
5411310;Nyckelviken;2015;
5411310;Nyckelviken;2016;
5411310;Nyckelviken;2017;
5414090;Storkällans kyrkogård;2000;
5414090;Storkällans kyrkogård;2001;
5414090;Storkällans kyrkogård;2002;
5414090;Storkällans kyrkogård;2003;
5414090;Storkällans kyrkogård;2004;
5414090;Storkällans kyrkogård;2005;
5414090;Storkällans kyrkogård;2006;
5414090;Storkällans kyrkogård;2007;
5414090;Storkällans kyrkogård;2008;
5414090;Storkällans kyrkogård;2009;
5414090;Storkällans kyrkogård;2010;
5414090;Storkällans kyrkogård;2011;
5414090;Storkällans kyrkogård;2012;
5414090;Storkällans kyrkogård;2013;
5414090;Storkällans kyrkogård;2014;
5414090;Storkällans kyrkogård;2015;
5414090;Storkällans kyrkogård;2016;
5414090;Storkällans kyrkogård;2017;
5512110;Södra Lindalen;2000;
5512110;Södra Lindalen;2001;
5512110;Södra Lindalen;2002;
5512110;Södra Lindalen;2003;
5512110;Södra Lindalen;2004;
5512110;Södra Lindalen;2010;
5512110;Södra Lindalen;2011;
5512110;Södra Lindalen;2012;
5512110;Södra Lindalen;2013;
5513130;Granbacksvägen;2000;
5513130;Granbacksvägen;2001;
5513130;Granbacksvägen;2002;
5513130;Granbacksvägen;2003;
5513130;Granbacksvägen;2004;
5513130;Granbacksvägen;2005;
5513130;Granbacksvägen;2006;
5513130;Granbacksvägen;2007;
5513130;Granbacksvägen;2008;
5513130;Granbacksvägen;2009;
5513130;Granbacksvägen;2010;
5513130;Granbacksvägen;2013;
5513130;Granbacksvägen;2014;
5513130;Granbacksvägen;2015;
5513130;Granbacksvägen;2016;
5513130;Granbacksvägen;2017;
5515110;Petterboda arbetsomr;2000;
5611180;Gustavsbergs centrum;2000;
5611180;Gustavsbergs centrum;2001;
5611180;Gustavsbergs centrum;2002;
5611180;Gustavsbergs centrum;2003;
5611180;Gustavsbergs centrum;2004;
5611180;Gustavsbergs centrum;2005;
5611180;Gustavsbergs centrum;2006;
5611180;Gustavsbergs centrum;2007;
5611180;Gustavsbergs centrum;2008;
5611180;Gustavsbergs centrum;2009;
5611180;Gustavsbergs centrum;2010;
5611180;Gustavsbergs centrum;2011;
5611180;Gustavsbergs centrum;2012;
5611180;Gustavsbergs centrum;2013;
5611180;Gustavsbergs centrum;2014;
5611180;Gustavsbergs centrum;2015;
5611180;Gustavsbergs centrum;2017;
6132110;Görla arbetsområde;2001;
6132110;Görla arbetsområde;2005;
6132110;Görla arbetsområde;2006;
6132110;Görla arbetsområde;2007;
6132110;Görla arbetsområde;2008;
6132110;Görla arbetsområde;2009;
6132110;Görla arbetsområde;2010;
6132110;Görla arbetsområde;2011;
6132110;Görla arbetsområde;2012;
6132110;Görla arbetsområde;2013;
6132110;Görla arbetsområde;2014;
6132110;Görla arbetsområde;2015;
6132110;Görla arbetsområde;2016;
6132110;Görla arbetsområde;2017;
6210510;Nynäshamns industriomr;2007;
